frame_000037,0,1222.5695,196.75142,1271.6793,326.8529,0.90273273
frame_000037,1,26.532288,312.49628,197.7857,632.02795,0.8919468
frame_000037,0,936.39484,210.72713,1002.0389,345.55072,0.8695282
frame_000037,0,57.923256,194.3211,116.6859,331.305,0.8316978
frame_000037,0,100.45487,199.34882,168.3543,337.72922,0.81665826
frame_000037,0,756.3301,214.33092,850.0953,465.7056,0.7231717
frame_000038,0,990.89417,202.2142,1056.2205,365.94968,0.9295563
frame_000038,1,22.827658,311.5277,197.74449,631.813,0.8792939
frame_000038,0,1222.1428,197.0284,1272.0299,331.22772,0.8619599
frame_000038,0,939.02075,211.19937,1006.6459,353.56268,0.8320272
frame_000038,0,58.08386,195.45602,118.40455,333.24942,0.81717956
frame_000038,0,102.42183,199.20364,168.11266,341.49454,0.75960374
frame_000038,0,754.90015,212.60303,849.3308,464.95834,0.7174429
frame_000039,0,988.6179,200.37311,1059.7577,360.98007,0.916046
frame_000039,1,22.024504,299.16528,199.6691,622.203,0.9142491
frame_000039,0,1224.4089,196.55286,1271.8815,328.3413,0.86787295
frame_000039,0,61.573715,194.48679,123.42903,342.12906,0.85847527
frame_000039,0,941.6226,211.41917,1004.8877,353.2872,0.845292
frame_000039,0,754.4586,212.95825,849.9186,467.1472,0.7688804
frame_000039,0,106.76066,199.64647,167.52673,335.32785,0.7231701
frame_000040,0,988.1659,200.89543,1058.029,360.6239,0.93753695
frame_000040,0,61.729885,193.33664,123.94845,344.44293,0.9058711
frame_000040,0,941.62225,211.23561,1003.8366,344.45703,0.8970283
frame_000040,1,25.407234,310.83786,199.2283,618.83484,0.8893296
frame_000040,0,755.0643,214.47942,849.9154,465.4833,0.85117424
frame_000040,0,1225.5238,196.4809,1272.2452,327.58774,0.82388026
frame_000040,0,108.49154,199.33127,167.73018,338.80258,0.7488723
frame_000041,0,993.43164,201.90141,1052.5999,358.2301,0.92893356
frame_000041,1,26.508024,310.29333,200.9606,618.90125,0.91524917
frame_000041,0,64.71639,195.49434,125.960625,342.54013,0.8955545
frame_000041,0,942.30334,211.5105,1003.45355,344.77362,0.89023644
frame_000041,0,755.0499,206.39105,841.2756,463.29288,0.88180435
frame_000041,0,1226.1924,197.29027,1272.5211,326.88925,0.771747
frame_000042,1,29.605082,305.84598,206.40503,617.65424,0.9291369
frame_000042,0,991.6626,202.27112,1051.0631,365.24448,0.9254079
frame_000042,0,65.52104,196.77864,126.07224,341.33612,0.9216498
frame_000042,0,752.6011,214.71068,840.1526,465.9198,0.9166975
frame_000042,0,944.11554,211.5088,1003.7263,344.59848,0.8527287
frame_000042,0,1228.323,195.90146,1275.8431,317.45306,0.7401998
frame_000043,0,65.14146,196.46437,126.57141,343.6121,0.9437826
frame_000043,0,991.2616,204.08102,1048.6411,351.25412,0.9427658
frame_000043,1,21.94659,309.19553,204.76909,618.63135,0.917767
frame_000043,0,751.01697,214.5486,843.1725,468.31598,0.8513776
frame_000043,0,944.2762,210.66556,1005.4546,350.7605,0.8399457
frame_000043,0,109.25465,198.08588,167.24567,341.17166,0.7643266
frame_000044,1,22.85705,310.83795,208.44339,618.3289,0.94022053
frame_000044,0,991.7573,202.82759,1048.7805,353.12805,0.9304816
frame_000044,0,67.26739,197.2231,126.86678,340.2248,0.92498046
frame_000044,0,945.1104,210.73192,1005.335,350.08917,0.8475509
frame_000044,0,749.8197,214.03699,841.7694,467.26807,0.754766
frame_000044,0,110.51469,202.99571,166.49939,328.51016,0.72056144
frame_000045,1,21.482449,303.62476,213.60826,618.8032,0.9740548
frame_000045,0,992.4108,202.15038,1048.8517,358.47733,0.94125366
frame_000045,0,67.91734,195.82234,126.76542,339.78006,0.92133844
frame_000045,0,946.43945,211.20567,1006.08966,349.66058,0.82514703
frame_000045,0,109.85473,200.33568,173.50574,345.53436,0.71246433
frame_000046,1,23.356394,304.10355,214.65887,618.24243,0.98080325
frame_000046,0,992.4265,201.86559,1047.5951,357.4269,0.94311607
frame_000046,0,66.970474,192.68608,123.61343,338.73987,0.9374832
frame_000046,0,947.1444,210.94006,1006.555,348.58817,0.84534144
frame_000046,0,115.451355,202.30255,168.23466,329.73117,0.7599981
frame_000047,1,27.52386,310.3141,212.8649,618.3709,0.98578763
frame_000047,0,991.90454,202.26059,1046.6321,356.27863,0.9423654
frame_000047,0,67.55931,193.17175,123.396545,334.33725,0.9303676
frame_000047,0,947.0574,210.2412,1006.74615,347.87656,0.84266484
frame_000047,0,970.4957,204.62572,1028.2614,354.47238,0.7269775
frame_000047,0,115.093956,201.42049,166.8013,346.454,0.72190833
frame_000048,1,29.407345,310.14575,214.03067,617.1797,0.9871365
frame_000048,0,990.1701,203.5983,1046.178,356.11255,0.9650149
frame_000048,0,67.39357,191.96225,121.67499,332.23776,0.94960064
frame_000048,0,950.86566,209.40749,1004.315,344.56573,0.8253478
frame_000048,0,109.01887,198.55975,171.52892,345.0829,0.74049103
frame_000049,1,28.195608,302.7511,217.70981,615.0532,0.9839827
frame_000049,0,67.458206,196.1024,124.597946,335.60373,0.95996344
frame_000049,0,990.99036,202.47478,1044.189,356.2165,0.9502624
frame_000049,0,107.74082,198.86826,176.60115,348.3968,0.81624854
frame_000049,0,951.78253,209.06677,1005.20514,345.35132,0.77307963
frame_000050,1,34.039944,303.61212,214.63583,612.8796,0.985735
frame_000050,0,990.89075,202.6725,1045.0941,356.20917,0.95323706
frame_000050,0,69.13481,190.9068,121.258,330.8673,0.8995536
frame_000050,0,952.82477,209.46277,1005.8359,345.2727,0.7935484
frame_000050,0,108.75519,197.76614,171.78838,345.94647,0.77423644
frame_000051,1,36.792473,299.56647,216.71063,607.6639,0.9813618
frame_000051,0,69.877144,186.75972,121.478676,325.10184,0.9227778
frame_000051,0,990.5637,198.69945,1043.9974,351.5203,0.9171018
frame_000051,0,113.67288,196.53647,164.9061,339.02124,0.82993
frame_000052,1,39.2937,292.55423,228.33705,606.26166,0.98518246
frame_000052,0,992.89056,194.81346,1045.1836,344.39966,0.9651841
frame_000052,0,955.9886,201.91708,1011.57,340.31427,0.9197153
frame_000052,0,69.8519,183.94243,122.83221,325.70255,0.90638316
frame_000052,0,109.49912,195.74231,168.93427,339.83722,0.8155789
frame_000053,1,36.55263,294.66882,224.1997,595.6141,0.9903716
frame_000053,0,993.2749,192.04263,1045.739,340.725,0.95359087
frame_000053,0,958.88544,196.30063,1012.7809,336.13605,0.87100923
frame_000053,0,107.944695,184.77339,168.77881,340.7778,0.74201953
frame_000054,1,50.912724,299.98907,228.22491,583.98615,0.9852658
frame_000054,0,993.41315,188.24188,1047.2002,336.96677,0.9026267
frame_000054,0,960.09174,190.32164,1020.05414,336.98743,0.7747265
frame_000055,0,971.727,183.98282,1048.9156,332.0558,0.7220745
frame_000056,0,985.4993,180.8294,1064.5815,337.29355,0.70773333
frame_000057,0,995.6586,178.9154,1062.3651,330.76083,0.7345761
frame_000063,0,1027.9956,163.43471,1102.9271,312.30966,0.7534576
frame_000064,0,1023.9792,162.86082,1105.9993,320.35532,0.7802718
frame_000065,0,1032.0732,159.53584,1109.288,319.21982,0.7663074
frame_000066,0,1038.4747,155.8542,1113.8213,313.00446,0.78688616
frame_000067,0,1042.0862,155.63239,1116.5707,314.78076,0.8572508
frame_000068,0,1045.4231,154.29175,1118.5007,313.71512,0.90003633
frame_000068,1,167.00963,268.5169,350.30026,534.27747,0.88023263
frame_000068,0,761.66486,168.8279,843.57733,358.05096,0.8632795
frame_000069,0,1046.6906,153.76524,1121.0404,311.0846,0.9119306
frame_000069,0,760.97943,168.44017,843.8838,362.1863,0.91058236
frame_000069,1,176.30533,256.71332,351.8897,526.49286,0.7694001
frame_000069,0,140.2449,147.91217,203.12944,291.7531,0.7037603
frame_000070,0,760.10516,167.46924,843.9297,366.04037,0.916814
frame_000070,0,1048.3036,154.2623,1124.1298,308.937,0.89846265
frame_000071,0,1049.8467,155.1218,1125.3359,306.4774,0.8807826
frame_000071,0,759.24054,166.11482,843.2013,380.17014,0.85917777
frame_000071,1,184.74757,271.1634,362.69864,530.1091,0.70138574
frame_000072,0,754.05585,164.9325,840.9314,400.76538,0.9557332
frame_000072,0,1044.928,156.27031,1117.8718,314.04172,0.84732294
frame_000072,0,1081.102,157.06288,1127.1235,301.20847,0.839975
frame_000072,0,146.06374,148.82573,211.45512,291.0718,0.8047929
frame_000073,0,751.3929,164.00444,841.16187,403.97934,0.95404035
frame_000073,0,1082.3405,157.62692,1129.8806,303.956,0.8620057
frame_000073,0,150.15616,147.04019,209.11108,283.23715,0.81480736
frame_000073,1,197.75938,273.4926,391.4536,523.55115,0.7319369
frame_000073,0,1050.6461,156.13762,1121.2148,314.22302,0.7148226
frame_000074,0,740.79785,159.0128,840.33685,405.48245,0.9610148
frame_000074,0,1086.1093,157.69301,1134.5486,305.47394,0.9469775
frame_000074,0,1054.957,157.82619,1106.1819,312.69614,0.84058553
frame_000074,0,149.78085,147.23396,215.57956,292.1901,0.84016895
frame_000074,0,69.101036,145.96562,114.8594,251.51752,0.73437697
frame_000075,0,741.6229,162.6662,839.73456,404.55228,0.95023733
frame_000075,0,1087.3738,158.46964,1140.2744,309.0996,0.9377586
frame_000075,0,1049.9644,161.30502,1106.8047,316.00793,0.8818587
frame_000075,0,152.53947,149.67064,217.1087,293.19028,0.8801074
frame_000076,0,1088.6481,160.83098,1143.3861,305.7182,0.89715624
frame_000076,0,743.6594,174.27821,836.64667,400.0905,0.843584
frame_000076,0,156.69269,150.53761,219.16675,293.03778,0.76242054
frame_000076,0,1046.9751,160.26425,1111.0569,315.3094,0.7343361
frame_000077,0,1095.0508,162.42285,1145.2339,304.3644,0.90022576
frame_000077,0,161.95259,151.80785,215.65953,289.7774,0.81638426
frame_000077,0,748.4896,171.05437,837.7787,404.9888,0.7964041
frame_000078,0,753.65765,175.40096,840.3614,409.515,0.9160017
frame_000078,0,161.8673,155.45578,226.81909,297.9078,0.89248466
frame_000078,0,1097.2137,161.98819,1147.8237,306.59155,0.8759965
frame_000079,0,755.1236,175.62773,841.39777,411.9632,0.9499166
frame_000079,0,168.83478,152.07553,223.17757,292.41632,0.876968
frame_000079,0,1100.3845,164.07112,1153.3838,307.33572,0.81659186
frame_000079,0,92.330154,150.15736,134.94086,256.72046,0.72870344
frame_000079,0,1042.7178,160.59367,1135.2277,319.60187,0.70142525
frame_000080,0,752.7855,174.45587,840.2091,408.9094,0.9763678
frame_000080,0,170.46724,153.22679,222.576,291.16992,0.87043875
frame_000080,0,1101.9017,163.94348,1158.9315,304.3204,0.8624165
frame_000081,0,753.8428,174.86678,842.0433,412.33374,0.95557207
frame_000081,0,1104.4927,165.32103,1159.8971,309.54218,0.91610044
frame_000081,0,171.76216,153.21341,226.3006,293.48898,0.9019267
frame_000081,0,1047.6166,164.17036,1127.8801,320.53345,0.8563225
frame_000082,0,754.26605,174.13194,846.6765,416.142,0.9212966
frame_000082,0,1105.7319,165.91939,1162.3362,311.62598,0.9050548
frame_000082,0,173.23134,153.93327,228.17809,297.55072,0.9041471
frame_000082,0,1050.0233,164.85109,1130.1346,321.06506,0.85176134
frame_000082,0,101.283394,151.28308,149.27846,288.06674,0.7340596
frame_000083,0,755.2681,174.78056,844.6897,416.8377,0.91892225
frame_000083,1,273.73303,264.04523,454.20523,532.04034,0.86762726
frame_000083,0,1112.485,166.83636,1164.9325,312.3418,0.853228
frame_000083,0,1052.9869,164.91484,1130.9846,321.93967,0.83504474
frame_000083,0,175.10037,155.54796,230.53032,302.34943,0.8071626
frame_000083,0,101.0641,153.60878,147.74052,280.4441,0.7559921
frame_000084,1,275.6737,268.57904,455.20508,531.0483,0.9610787
frame_000084,0,754.1073,176.03122,842.52686,410.58524,0.93939096
frame_000084,0,1113.1754,167.0603,1166.1133,313.94028,0.8765393
frame_000084,0,1058.1588,167.092,1128.2029,322.1017,0.8113256
frame_000084,0,102.913086,156.61754,151.81761,279.11584,0.7522548
frame_000085,1,285.11417,269.12338,459.40582,530.643,0.9531399
frame_000085,0,103.06077,158.1758,151.89891,279.69705,0.77814335
frame_000085,0,1058.7062,166.39717,1142.6719,322.9433,0.7375981
frame_000085,0,1113.2972,169.1437,1166.4724,313.15555,0.7187532
frame_000086,1,287.60995,264.3094,461.07126,535.1256,0.9794017
frame_000086,0,102.247955,157.0354,149.38464,287.28036,0.78682595
frame_000087,1,290.38202,264.8681,465.0622,537.5634,0.98470044
frame_000087,0,1114.3378,169.37889,1169.0852,313.22574,0.84849787
frame_000087,0,102.83746,157.76537,152.06519,285.38992,0.7977607
frame_000087,0,171.53052,163.45036,229.33974,300.68854,0.77053416
frame_000088,1,294.05276,259.8547,469.892,539.21295,0.9719597
frame_000088,0,1116.4409,171.8027,1168.5938,310.93732,0.85545594
frame_000088,0,169.5734,164.04225,227.28204,301.13605,0.8013021
frame_000088,0,101.23016,158.49051,149.18245,269.20895,0.78328747
